"Region","Complex","Site","Rookery","Source","Lon","Lat","Spp","Comment"
"WASH","EASTERN BAY","ROCKS OFF BIRCH POINT",NA,"WDFW",-122.8206,48.9486,"HS",NA
"WASH","EASTERN BAY","ROCKS OFF WILDCAT COVE",NA,"WDFW",-122.4954,48.6535,"HS",NA
"WASH","EASTERN BAY","S SKAGIT BAY AREA",NA,"WDFW",-122.3837,48.2848,"HS",NA
"WASH","EASTERN BAY","SAMISH BAY AREA",NA,"WDFW",-122.469,48.5595,"HS",NA
"WASH","EASTERN BAY","SEAL ROCKS",NA,"WDFW",-122.5617,48.3742,"HS",NA
"WASH","EASTERN BAY","SIMILK BAY",NA,"WDFW",-122.5574,48.4407,"HS",NA
"WASH","EASTERN BAY","SNOHOMISH RIVER LOGBOOMS",NA,"WDFW",-122.2057,48.0434,"HS",NA
"WASH","EASTERN BAY","SPIT N OF PORTAGE BAY",NA,"WDFW",-122.6305,48.7268,"HS",NA
"WASH","EDMONDS WRECK","SCUBA FLT",NA,"WDFW",-122.3825,47.8148,"MIXED",NA
"WASH","EVERETT","HOME PORT",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","EVERETT LOGS","EVERETT LOGS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-122.22,47.99,"SSL",NA
"WASH","EWING ISLAND","EWING ISLAND",NA,"ODFW",0,0,"SSL",NA
"WASH","FORT CANBY","N HEAD",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","FOX ISLAND","FOX ISLAND","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-122.64,47.23,"SSL",NA
"WASH","GRAYLAND","GRAYLAND",NA,"ODFW",-124.101,46.782,"SSL",NA
"WASH","GRAYS HARBOR","E OF WHITCOMB FLATS",NA,"WDFW",-124.0503,46.9135,"HS",NA
"WASH","GRAYS HARBOR","E OF WHITCOMB FLATS",NA,"WDFW",-124.0479,46.9071,"HS",NA
"WASH","GRAYS HARBOR","MIDHARBOR FLATS",NA,"WDFW",-123.999,46.9387,"HS",NA
"WASH","GRAYS HARBOR","MIDHARBOR FLATS",NA,"WDFW",-123.9481,46.9351,"HS",NA
"WASH","GRAYS HARBOR","N OF CAMPBELL SLOUGH",NA,"WDFW",-124.0985,47.0074,"HS",NA
"WASH","GRAYS HARBOR","N SIDE OF SAND ISLAND",NA,"WDFW",-124.0561,46.9636,"HS",NA
"WASH","GRAYS HARBOR","NW END OF GOOSE ISLAND",NA,"WDFW",-124.071,46.9818,"HS",NA
"WASH","GRAYS HARBOR","NW OF SAND ISLAND",NA,"WDFW",-124.0664,46.9613,"HS",NA
"WASH","GRAYS HARBOR","S BAY",NA,"WDFW",-124.068,46.8805,"HS",NA
"WASH","GRAYS HARBOR","S OF SAND ISLAND",NA,"WDFW",-124.0511,46.9595,"HS",NA
"WASH","GRAYS HARBOR","S SIDE OF GOOSE ISLAND",NA,"WDFW",-124.0642,46.976,"HS",NA
"WASH","GRAYS HARBOR","S SIDE OF SAND ISLAND",NA,"WDFW",-124.0551,46.9543,"HS",NA
"WASH","GRAYS HARBOR","S SIDE OF SAND ISLAND",NA,"WDFW",-124.0483,46.9562,"HS",NA
"WASH","GRAYS HARBOR","SAND ISLAND SHOALS",NA,"WDFW",-123.9969,46.9557,"HS",NA
"WASH","GRAYS HARBOR","SAND ISLAND SHOALS AREA",NA,"WDFW",-124.0468,46.9408,"HS",NA
"WASH","GRAYS HARBOR","SAND ISLAND SHOALS AREA",NA,"WDFW",-124.0402,46.9505,"HS",NA
"WASH","GRAYS HARBOR","SHOALS E OF OCEAN SHORES",NA,"WDFW",-124.1265,46.9682,"HS",NA
"WASH","GRAYS HARBOR","SHOALS NW OF GOOSE ISLAND",NA,"WDFW",-124.0775,46.9872,"HS",NA
"WASH","GRAYS HARBOR","WHITCOMB FLATS N",NA,"WDFW",-124.0773,46.9164,"HS",NA
"WASH","GUANO","GUANO",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","GUANO ISLAND","GUANO ISLAND",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","GUANO ROCK","GUANO ROCK",NA,"ODFW",-124.74,48.18333,"SSL",NA
"WASH","HAMMERSLY INLET","SHELTON",NA,"WDFW",-123.0831,47.2108,"HS",NA
"WASH","HAMMERSLY INLET","SHELTON",NA,"WDFW",-123.045,47.2276,"HS",NA
"WASH","HOOD CANAL","BELFAIR FLOATS",NA,"WDFW",-122.8947,47.4024,"HS",NA
"WASH","HOOD CANAL","DOSEWALLIPS RIVER",NA,"WDFW",-122.8958,47.6859,"HS",NA
"WASH","HOOD CANAL","DUCKABUSH RIVER",NA,"WDFW",-122.9324,47.6487,"HS",NA
"WASH","HOOD CANAL","DUCKABUSH RIVER",NA,"WDFW",-122.9311,47.651,"HS",NA
"WASH","HOOD CANAL","HAMMA HAMMA RIVER",NA,"WDFW",-123.0363,47.5452,"HS",NA
"WASH","HOOD CANAL","JORSTED CREEK",NA,"WDFW",-123.0475,47.5287,"HS",NA
"WASH","HOOD CANAL","PORT GAMBLE BAY",NA,"WDFW",-122.5817,47.8334,"HS",NA
"WASH","HOOD CANAL","QUILCENE BAY",NA,"WDFW",-122.8508,47.8143,"HS",NA
"WASH","HOOD CANAL","QUILCENE BAY",NA,"WDFW",-122.8498,47.7924,"HS",NA
"WASH","HOOD CANAL","ROCKS OFF TALA POINT",NA,"WDFW",-122.6535,47.9268,"HS",NA
"WASH","HOOD CANAL","SKOKOMISH RIVER",NA,"WDFW",-123.1225,47.3414,"HS",NA
"WASH","KLAS","COLVOS ROCKS",NA,"WDFW",-122.6706,47.9625,"HS",NA
"WASH","KLAS","COLVOS ROCKS",NA,"WDFW",-122.666,47.9494,"HS",NA
"WASH","KOITLAH","KOITLAH",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","LAWSON REEF","LAWSON REEF",NA,"ODFW",-122.714,48.408,"SSL",NA
"WASH","LIBERTY BAY","POULSBO MARINA",NA,"WDFW",-122.6468,47.7308,"HS",NA
"WASH","LONG BEACH","BOLSTAD APPROACH",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","LOW POINT","LYRE RIVER AREA",NA,"WDFW",-123.8313,48.1603,"HS",NA
"WASH","LUMMI ISLAND","POINT MIGLEY",NA,"WDFW",-122.716,48.7482,"HS",NA
"WASH","MAKAH","MAKAH",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","MANCHESTER BAY","MANCHESTER BAY",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","MARROWSTONE ISLAND","PUGET SOUND",NA,"ODFW",-122.457,47.723,"SSL",NA
"WASH","MARROWSTONE ISLAND PUGET SOUND","MARROWSTONE ISLAND PUGET SOUND",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","MISC","MISC",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","MOCLIPS RIVER","MOCLIPS RIVER",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","N BAY","E CHANNEL",NA,"WDFW",-124.0907,47.02,"HS",NA
"WASH","N BAY","NW CHANNEL",NA,"WDFW",-124.1361,47.0225,"HS",NA
"WASH","N BAY","W CHANNEL",NA,"WDFW",-124.0981,47.0135,"HS",NA
"WASH","NE MCNEIL","HYDE POINT BOUY",NA,"WDFW",-122.6418,47.2184,"CSL",NA
"WASH","NEAH BAY","FISH CLEANING STATION",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","OFFSHORE","48 22 5 126 08 5",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","OUTER COAST N","CAPE ALAVA AREA",NA,"WDFW",-124.7455,48.1586,"HS",NA
"WASH","OUTER COAST N","CARROLL ISLAND",NA,"WDFW",-124.7221,48.0055,"SSL",NA
"WASH","OUTER COAST N","DUK POINT AREA",NA,"WDFW",-124.7014,48.2038,"HS",NA
"WASH","OUTER COAST N","E OF JAGGED ISLAND",NA,"WDFW",-124.6912,47.9962,"HS",NA
"WASH","OUTER COAST N","E OF WHITE ROCK",NA,"WDFW",-124.7179,48.137,"HS",NA
"WASH","OUTER COAST N","E TATOOSH ISLAND AREA",NA,"WDFW",-124.7304,48.3917,"SSL",NA
"WASH","OUTER COAST N","FATHER AND SON AREA",NA,"WDFW",-124.7116,48.2261,"HS",NA
"WASH","OUTER COAST N","INSHORE OF FATHER AND SON",NA,"WDFW",-124.6986,48.2272,"HS",NA
"WASH","OUTER COAST N","N CEDAR CREEK AREA",NA,"WDFW",-124.6865,48.0295,"HS",NA
"WASH","OUTER COAST N","N OF CAPE ALAVA",NA,"WDFW",-124.7405,48.1818,"SSL",NA
"WASH","OUTER COAST N","N OF CAPE JOHNSON",NA,"WDFW",-124.6837,47.9751,"HS",NA
"WASH","OUTER COAST N","N YELLOW BANKS",NA,"WDFW",-124.6938,48.1026,"HS",NA
"WASH","OUTER COAST N","NORWEGIAN MEMORIAL AREA",NA,"WDFW",-124.6839,48.0252,"HS",NA
"WASH","OUTER COAST N","OZETTE ISLAND AREA",NA,"WDFW",-124.7451,48.1539,"HS",NA
"WASH","OUTER COAST N","POINT OF ARCHES",NA,"WDFW",-124.7018,48.2486,"HS",NA
"WASH","OUTER COAST N","PORTAGE HEAD AREA",NA,"WDFW",-124.6828,48.2793,"HS",NA
"WASH","OUTER COAST N","REEF NE OF SANDY ISLAND",NA,"WDFW",-124.6802,47.9912,"HS",NA
"WASH","OUTER COAST N","S CEDAR CREEK AREA",NA,"WDFW",-124.685,48.0204,"HS",NA
"WASH","OUTER COAST N","S OF CAPE JOHNSON",NA,"WDFW",-124.6707,47.9525,"HS",NA
"WASH","OUTER COAST N","S OF POINT OF ARCHES",NA,"WDFW",-124.7046,48.234,"HS",NA
"WASH","OUTER COAST N","S YELLOW BANKS",NA,"WDFW",-124.697,48.0856,"HS",NA
"WASH","OUTER COAST N","SAND POINT AREA",NA,"WDFW",-124.7301,48.1255,"HS",NA
"WASH","OUTER COAST N","SANDY ISLAND",NA,"WDFW",-124.6874,47.9868,"HS",NA
"WASH","OUTER COAST N","SEA LION ROCK",NA,"WDFW",-124.7241,47.9931,"HS",NA
"WASH","OUTER COAST N","TATOOSH ISLAND AREA",NA,"WDFW",-124.7389,48.3921,"SSL",NA
"WASH","OUTER COAST N","WAATCH POINT",NA,"WDFW",-124.6927,48.3399,"HS",NA
"WASH","OUTER COAST S","ALEXANDER ISLAND",NA,"WDFW",-124.5038,47.7984,"HS",NA
"WASH","OUTER COAST S","CAPE ELIZABETH",NA,"WDFW",-124.3199,47.3554,"HS",NA
"WASH","OUTER COAST S","FLAT ROCK",NA,"WDFW",-124.3452,47.3779,"HS",NA
"WASH","OUTER COAST S","GIANTS GRAVEYARD",NA,"WDFW",-124.5625,47.8502,"HS",NA
"WASH","OUTER COAST S","GOODMAN CREEK AREA",NA,"WDFW",-124.511,47.8205,"HS",NA
"WASH","OUTER COAST S","ISLET N OF HOH RIVER",NA,"WDFW",-124.454,47.7538,"HS",NA
"WASH","OUTER COAST S","KALALOCH ROCKS",NA,"WDFW",-124.3785,47.6018,"HS",NA
"WASH","OUTER COAST S","N OF TOLEAK POINT",NA,"WDFW",-124.5441,47.8373,"HS",NA
"WASH","OUTER COAST S","NE OF GIANTS GRAVEYARD",NA,"WDFW",-124.5624,47.8601,"HS",NA
"WASH","OUTER COAST S","PERKINS REEF AREA",NA,"WDFW",-124.4938,47.7798,"HS",NA
"WASH","OUTER COAST S","POINT GRENVILLE",NA,"WDFW",-124.2759,47.3014,"HS",NA
"WASH","OUTER COAST S","QUILLAYUTE NEEDLES",NA,"WDFW",-124.6346,47.8837,"HS",NA
"WASH","OUTER COAST S","S OF SPLIT ROCK",NA,"WDFW",-124.3595,47.3998,"SSL",NA
"WASH","OUTER COAST S","S OF TOLEAK POINT",NA,"WDFW",-124.5357,47.8273,"HS",NA
"WASH","OUTER COAST S","S SIDE TEAWHIT HEAD",NA,"WDFW",-124.6062,47.8709,"HS",NA
"WASH","OUTER COAST S","SEA LION ROCK",NA,"WDFW",-124.4032,47.45,"HS",NA
"WASH","OUTER COAST S","SPLIT ROCK AREA",NA,"WDFW",-124.3578,47.4053,"SSL",NA
"WASH","OUTER COAST S","STRAWBERRY POINT",NA,"WDFW",-124.555,47.845,"HS",NA
"WASH","OUTER COAST S","TOLEAK POINT",NA,"WDFW",-124.5432,47.8326,"HS",NA
"WASH","PENN COVE","OAK HARBOR",NA,"WDFW",-122.6228,48.2678,"HS",NA
"WASH","POINT DEFIANCE","FERRY DOCK",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","POINT ROBERTS","SE ROCKS",NA,"WDFW",-123.0188,48.9743,"HS",NA
"WASH","PORT SUSAN","LIVINGSTON BAY",NA,"WDFW",-122.431,48.222,"HS",NA
"WASH","PORT SUSAN","STILLAGUAMISH",NA,"WDFW",-122.3887,48.2005,"HS",NA
"WASH","POSSESSION POINT","POSSESSION POINT",NA,"ODFW",0,0,"SSL",NA
"WASH","PUGET SOUND","BAINBRIDGE ISLAND",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","PUGET SOUND","BLAKELY ROCKS",NA,"WDFW",-122.4793,47.5946,"HS",NA
"WASH","PUGET SOUND","BUDD INLET AREA",NA,"WDFW",-122.9046,47.0665,"HS",NA
"WASH","PUGET SOUND","CLAM BAY",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","PUGET SOUND","COMMENCEMENT BAY",NA,"WDFW",-122.4098,47.2893,"HS",NA
"WASH","PUGET SOUND","CUTTS ISLAND",NA,"WDFW",-122.6852,47.3222,"HS",NA
"WASH","PUGET SOUND","DOUBLE BLUFF BOUY",NA,"WDFW",-122.552,47.9663,"CSL",NA
"WASH","PUGET SOUND","EAGLE ISLAND AREA",NA,"WDFW",-122.6945,47.189,"HS",NA
"WASH","PUGET SOUND","ELD INLET AREA",NA,"WDFW",-123.0096,47.0693,"HS",NA
"WASH","PUGET SOUND","FOULWEATHER BLUFF BOUY",NA,"WDFW",-122.6019,47.9466,"CSL",NA
"WASH","PUGET SOUND","GERTRUDE ISLAND",NA,"WDFW",-122.6602,47.2158,"HS",NA
"WASH","PUGET SOUND","HORSEHEAD BAY FLOATS",NA,"WDFW",-122.6847,47.2907,"HS",NA
"WASH","PUGET SOUND","MCMICKEN ISLAND",NA,"WDFW",-122.8638,47.2462,"HS",NA
"WASH","PUGET SOUND","MEADOW POINT BOUY",NA,"WDFW",-122.4076,47.6966,"CSL",NA
"WASH","PUGET SOUND","NISQUALLY DELTA AREA",NA,"WDFW",-122.6994,47.1003,"HS",NA
"WASH","PUGET SOUND","NISQUALLY DELTA BOUY",NA,"WDFW",-122.6964,47.1139,"CSL",NA
"WASH","PUGET SOUND","NISQUALLY RIVER",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","PUGET SOUND","NW MCNEIL ISLAND BOUY",NA,"WDFW",-122.6843,47.2378,"CSL",NA
"WASH","PUGET SOUND","POSSESSION POINT BOUY",NA,"WDFW",-122.3842,47.8973,"CSL",NA
"WASH","PUGET SOUND","RESTORATION POINT BOUY",NA,"WDFW",-122.4756,47.5835,"CSL",NA
"WASH","PUGET SOUND","RICH PASSAGE BOUY",NA,"WDFW",-122.5214,47.5677,"CSL",NA
"WASH","PUGET SOUND","ROSEDALE BEACH FLOATS",NA,"WDFW",-122.6604,47.3361,"HS",NA
"WASH","PUGET SOUND","S",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","PUGET SOUND","SCATCHET HEAD BOUY",NA,"WDFW",-122.4356,47.9094,"CSL",NA
"WASH","PUGET SOUND","SHILSHOLE BAY AREA",NA,"WDFW",-122.4112,47.6781,"CSL",NA
"WASH","PUGET SOUND","TOLIVA SHOALS BOUY",NA,"WDFW",-122.6042,47.2024,"MIXED",NA
"WASH","PUGET SOUND","TOTTEN INLET AREA",NA,"WDFW",-123.0186,47.133,"HS",NA
"WASH","PUGET SOUND","W POINT BOUY",NA,"WDFW",-122.4367,47.6599,"CSL",NA
"WASH","PUGET SOUND","WOODARD BAY LOGBOOMS",NA,"WDFW",-122.838,47.1386,"HS",NA
"WASH","PUGET SOUND","WYKOFF SHOALS",NA,"WDFW",-122.7101,47.2382,"HS",NA
"WASH","PUGET SOUND","YELLOW SC BOUY",NA,"WDFW",-122.6355,48.0311,"CSL",NA
"WASH","PUGET SOUND","YELLOW SD BOUY",NA,"WDFW",-122.5789,47.9662,"CSL",NA
"WASH","PUGET SOUND","YELLOW SE BOUY",NA,"WDFW",-122.4931,47.9247,"CSL",NA
"WASH","PUGET SOUND","YELLOW SF BOUY",NA,"WDFW",-122.4362,47.765,"CSL",NA
"WASH","PUGET SOUND","YELLOW SG BOUY",NA,"WDFW",-122.4634,47.6618,"CSL",NA
"WASH","PUGET SOUND","YELLOW T BOUY",NA,"WDFW",-122.4493,47.5756,"CSL",NA
"WASH","PUGET SOUND","YELLOW TA BOUY",NA,"WDFW",-122.4019,47.4478,"CSL",NA
"WASH","PUGET SOUND","YELLOW TB BOUY",NA,"WDFW",-122.3518,47.3851,"CSL",NA
"WASH","PUGET SOUND","YELLOW TC BOUY",NA,"WDFW",-122.4559,47.3236,"CSL",NA
"WASH","RAINER COLUMBIA RV","RAINER COLUMBIA RV",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","ROCK 535","ROCK 535",NA,"ODFW",-124.35833,47.405,"SSL",NA
"WASH","S OF FUCA PILLAR","SKAGWAY",NA,"WDFW",-124.7279,48.3703,"SSL",NA
"WASH","SAN JUAN ISLAND","REUBEN TARTE COUNTY PARK",NA,"MANUAL",-123.098,48.613,NA,NA
"WASH","SAN JUAN ISLAND","W SIDE",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SAN JUAN ISLANDS","FRRIDAY HARBOR",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SAN JUAN ISLANDS","SAN JUAN ISLANDS",NA,"ODFW",-122.846,48.581,"SSL",NA
"WASH","SATELLITE ISLAND","PREVOST HARBOR",NA,"WDFW",-123.1834,48.678,"HS",NA
"WASH","SEA LION ROCK","JAGGED ISLAND",NA,"ODFW",-124.72333,47.99,"SSL",NA
"WASH","SEA LION ROCK","SEA LION ROCK",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SEA LION ROCK JAGGED ISLAND","SEA LION ROCK JAGGED ISLAND",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SEA LION ROCKS","SEA LION ROCKS",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SEKIU","OLSENS RESORT",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SHILSHOLE BAY","SHILSHOLE BAY","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-122.41,47.69,"SSL",NA
"WASH","SHILSHOLE BAY","TRAP",NA,NA,0,0,NA,"TO BE FIXED LATER"
"WASH","SJI HARO STRAIT","BARE ISLAND",NA,"WDFW",-123.013,48.7298,"HS",NA
"WASH","SJI HARO STRAIT","BARREN ISLAND",NA,"WDFW",-123.1595,48.6231,"HS",NA
"WASH","SJI HARO STRAIT","BATTLESHIP ISLAND",NA,"WDFW",-123.1835,48.6244,"HS",NA
"WASH","SJI HARO STRAIT","CACTUS ISLAND AREA",NA,"WDFW",-123.1278,48.6482,"HS",NA
"WASH","SJI HARO STRAIT","CLEMENTS REEF",NA,"WDFW",-122.8868,48.7759,"HS",NA
"WASH","SJI HARO STRAIT","EAGLE POINT AREA",NA,"WDFW",-123.0348,48.4584,"HS",NA
"WASH","SJI HARO STRAIT","EWING ISLAND",NA,"WDFW",-122.8764,48.7627,"HS",NA
"WASH","SJI HARO STRAIT","FALSE BAY AREA",NA,"WDFW",-123.0764,48.4812,"HS",NA
"WASH","SJI HARO STRAIT","FINGER ISLANDS",NA,"WDFW",-122.8809,48.7528,"HS",NA
"WASH","SJI HARO STRAIT","FLATTOP ISLAND",NA,"WDFW",-123.0812,48.6451,"HS",NA
"WASH","SJI HARO STRAIT","FREEMAN ISLAND",NA,"WDFW",-122.9505,48.6995,"HS",NA
"WASH","SJI HARO STRAIT","FTLATTOP ISLAND",NA,"WDFW",-123.0766,48.6482,"HS",NA
"WASH","SJI HARO STRAIT","GULL REFF",NA,"WDFW",-123.1454,48.6548,"HS",NA
"WASH","SJI HARO STRAIT","GULL ROCK",NA,"WDFW",-123.0885,48.6511,"HS",NA
"WASH","SJI HARO STRAIT","LITTLE CACTUS ISLAND",NA,"WDFW",-123.1341,48.6503,"HS",NA
"WASH","SJI HARO STRAIT","MOSQUITO PASS AREA",NA,"WDFW",-123.169,48.5976,"HS",NA
"WASH","SJI HARO STRAIT","PARKER REEF",NA,"WDFW",-122.8927,48.726,"HS",NA
"WASH","SJI HARO STRAIT","PATOS ISLAND",NA,"WDFW",-122.9681,48.789,"HS",NA
"WASH","SJI HARO STRAIT","POINT DOUGHTY",NA,"WDFW",-122.9496,48.7122,"HS",NA
"WASH","SJI HARO STRAIT","POSEY ISLAND REEF N OF PEARL",NA,"WDFW",-123.1661,48.6185,"HS",NA
"WASH","SJI HARO STRAIT","REEF BETW GULL REEF CACTUS",NA,"WDFW",-123.1416,48.6535,"HS",NA
"WASH","SJI HARO STRAIT","REEF E OF SKIPJACK",NA,"WDFW",-123.0282,48.7332,"HS",NA
"WASH","SJI HARO STRAIT","REEF E OF SKIPJACK ISLAND",NA,"WDFW",-123.0203,48.7304,"HS",NA
"WASH","SJI HARO STRAIT","REEF SE OF CLEMENTS",NA,"WDFW",-122.8774,48.7699,"HS",NA
"WASH","SJI HARO STRAIT","RIPPLE ISLAND",NA,"WDFW",-123.1297,48.6562,"HS",NA
"WASH","SJI HARO STRAIT","ROCKS OFF MCCRACKEN POINT",NA,"WDFW",-123.1802,48.6198,"HS",NA
"WASH","SJI HARO STRAIT","ROCKS SE OF CACTUS",NA,"WDFW",-123.1239,48.6481,"HS",NA
"WASH","SJI HARO STRAIT","SENTINEL ISLAND",NA,"WDFW",-123.1511,48.64,"HS",NA
"WASH","SJI HARO STRAIT","SENTINEL ROCK",NA,"WDFW",-123.1557,48.64,"HS",NA
"WASH","SJI HARO STRAIT","SHAG REEF",NA,"WDFW",-123.132,48.6543,"HS",NA
"WASH","SJI HARO STRAIT","SKIPJACK ISLAND",NA,"WDFW",-123.0375,48.733,"HS",NA
"WASH","SJI HARO STRAIT","SO HENRY ISLAND AREA",NA,"WDFW",-123.1697,48.5822,"HS",NA
"WASH","SJI HARO STRAIT","SUCIA ISLAND AREA",NA,"WDFW",-122.9188,48.7561,"HS",NA
"WASH","SJI HARO STRAIT","WHITE ROCK AREA",NA,"WDFW",-123.069,48.6668,"HS",NA
"WASH","SJI ROSARIO STRAIT","ALECK BAY AREA",NA,"WDFW",-122.8551,48.4197,"HS",NA
"WASH","SJI ROSARIO STRAIT","ALECK BAY AREA",NA,"WDFW",-122.8468,48.4184,"HS",NA
"WASH","SJI ROSARIO STRAIT","BARNES ISLAND",NA,"WDFW",-122.7739,48.7038,"HS",NA
"WASH","SJI ROSARIO STRAIT","BELLE ROCK",NA,"WDFW",-122.7515,48.4931,"HS",NA
"WASH","SJI ROSARIO STRAIT","BLACK ROCK",NA,"WDFW",-122.7641,48.5462,"HS",NA
"WASH","SJI ROSARIO STRAIT","BOULDER REEF AREA",NA,"WDFW",-122.6892,48.6351,"HS",NA
"WASH","SJI ROSARIO STRAIT","BUCKEYE SHOAL",NA,"WDFW",-122.7285,48.624,"HS",NA
"WASH","SJI ROSARIO STRAIT","CASTLE ROCK AREA",NA,"WDFW",-122.8205,48.4216,"HS",NA
"WASH","SJI ROSARIO STRAIT","CLARK ISLAND",NA,"WDFW",-122.7647,48.7084,"HS",NA
"WASH","SJI ROSARIO STRAIT","COLVILLE ISLAND",NA,"WDFW",-122.8206,48.4145,"HS",NA
"WASH","SJI ROSARIO STRAIT","CONE ISLAND",NA,"WDFW",-122.6781,48.5923,"HS",NA
"WASH","SJI ROSARIO STRAIT","CYPRESS REEF",NA,"WDFW",-122.719,48.6162,"HS",NA
"WASH","SJI ROSARIO STRAIT","ICEBERG ISLAND",NA,"WDFW",-122.8883,48.4276,"HS",NA
"WASH","SJI ROSARIO STRAIT","ICEBERG POINT",NA,"WDFW",-122.8845,48.4185,"HS",NA
"WASH","SJI ROSARIO STRAIT","KELLETT LEDGE",NA,"WDFW",-122.7919,48.4505,"HS",NA
"WASH","SJI ROSARIO STRAIT","LAWSON ROCK",NA,"WDFW",-122.7873,48.5311,"HS",NA
"WASH","SJI ROSARIO STRAIT","LITTLE SISTER",NA,"WDFW",-122.7581,48.6899,"HS",NA
"WASH","SJI ROSARIO STRAIT","LUMMI ROCKS",NA,"WDFW",-122.6656,48.6707,"HS",NA
"WASH","SJI ROSARIO STRAIT","MATIA ISLAND AREA",NA,"WDFW",-122.8258,48.7439,"HS",NA
"WASH","SJI ROSARIO STRAIT","MIDDLE PEAPOD ROCK",NA,"WDFW",-122.7507,48.6402,"HS",NA
"WASH","SJI ROSARIO STRAIT","N PEAPOD ROCK",NA,"WDFW",-122.7451,48.6422,"HS",NA
"WASH","SJI ROSARIO STRAIT","POINTER ISLAND",NA,"WDFW",-122.7808,48.5382,"HS",NA
"WASH","SJI ROSARIO STRAIT","PUFFIN ISLAND AREA",NA,"WDFW",-122.8217,48.7452,"HS",NA
"WASH","SJI ROSARIO STRAIT","REEF E OF PUFFIN ISLAND",NA,"WDFW",-122.8159,48.7439,"HS",NA
"WASH","SJI ROSARIO STRAIT","S PEAPOD ROCK",NA,"WDFW",-122.7574,48.6339,"HS",NA
"WASH","SJI ROSARIO STRAIT","SINCLAIR ISLAND SE",NA,"WDFW",-122.6568,48.6128,"HS",NA
"WASH","SJI ROSARIO STRAIT","THE SISTERS AREA",NA,"WDFW",-122.7589,48.6917,"HS",NA
"WASH","SJI ROSARIO STRAIT","VENDOVI ISLAND",NA,"WDFW",-122.611,48.617,"HS",NA
"WASH","SJI ROSARIO STRAIT","VITI ISLAND",NA,"WDFW",-122.621,48.6325,"HS",NA
"WASH","SJI ROSARIO STRAIT","WILLIAMSON ROCKS",NA,"WDFW",-122.7045,48.4499,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","BLIND ISLAND",NA,"WDFW",-122.9355,48.5853,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","BUCK ISLAND",NA,"WDFW",-122.92,48.4523,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","CRAB ISLAND",NA,"WDFW",-122.8433,48.4618,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","DEADMAN ISLAND",NA,"WDFW",-122.9418,48.4589,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","E OF NECK POINT SHAW ISLAND",NA,"WDFW",-123.0063,48.587,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","FLOWER ISLAND",NA,"WDFW",-122.8518,48.5462,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","GOOSE ISLAND",NA,"WDFW",-122.9561,48.4588,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","HALFTIDE ROCKS",NA,"WDFW",-122.9989,48.4788,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","HALL ISLAND AREA",NA,"WDFW",-122.9108,48.4353,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","HARBOR ROCK",NA,"WDFW",-122.9692,48.4701,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","LEO REEF",NA,"WDFW",-122.8542,48.5531,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","LOW ISLAND",NA,"WDFW",-123.0242,48.5892,"HS",NA
"WASH","SJI SAN JUAN CHANNEL","LOW POINT",NA,"WDFW",-123.0066,48.4849,"HS",NA
